unit,coico,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
C_MEUR,C083,BE	0 	4072.4 	4236.8 	4319.8 	4384.5 	4038.0 	4071.8 	4046.4 	3908.2 	3960.8 	3849.1 	3943.0 	3832.4 	3627.4 	3251.1 	2894.9 	2633.2 	2394.3 	2143.5 	1943.6 	1771.5 	1672.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,BG	0 	1303.1 	1248.3 	1202.6 	1236.3 	1161.3 	1144.7 	1114.3 	1108.3 	971.0 	732.3 	589.8 	513.7 	496.6 	471.1 	416.0 	381.6 	336.2 	301.4 	244.4 	205.7 	247.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,CY	0 	421.3 	406.5 	412.6 	419.8 	419.4 	402.4 	377.5 	379.2 	343.0 	328.2 	306.9 	340.5 	361.5 	306.5 	312.4 	268.4 	239.3 	192.3 	165.8 	143.1 	123.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,CZ	0 	2076.0 	2021.0 	2122.8 	2192.8 	2283.2 	2212.2 	2165.1 	2250.0 	1978.8 	1851.4 	1504.2 	1389.5 	1198.5 	1083.0 	788.5 	588.7 	491.0 	460.1 	444.4 	411.1 	334.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,DE	0 	34632.0 	33563.0 	33088.0 	33650.0 	32322.0 	31965.0 	31617.0 	31387.0 	31952.0 	32176.0 	32152.0 	31229.0 	29662.0 	28596.0 	27722.0 	23251.0 	21015.0 	19815.3 	18887.5 	17267.7 	17057.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,DK	0 	2300.8 	2025.5 	1883.9 	2055.6 	1955.7 	1978.0 	1915.9 	2109.2 	1925.5 	1867.7 	1848.1 	1871.9 	1738.6 	1484.6 	1544.8 	1470.5 	1427.6 	1331.9 	1280.4 	1156.1 	1125.1 	1089.3 	999.4 	979.7 	860.8 	823.6 	804.3 	716.5 	664.7 	656.4 	612.9 	545.4 	470.7 	408.9 	364.3 	316.1 	315.1 	291.2 	261.7 	233.7 	189.5 
C_MEUR,C083,EE	0 	281.1 	277.8 	270.2 	264.0 	271.2 	264.5 	270.2 	287.5 	189.6 	173.2 	147.6 	137.7 	125.5 	104.6 	99.5 	81.6 	65.8 	52.7 	43.6 	36.7 	23.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,EL	0 	5578.7 	5664.8 	5960.2 	5483.0 	6234.3 	7207.2 	7172.7 	5992.3 	5561.4 	5266.2 	4067.2 	3662.5 	3627.3 	3933.7 	3477.0 	2886.7 	2921.3 	2023.6 	1823.3 	1245.1 	973.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,ES	0 	14313.0 	14420.0 	15251.0 	16265.0 	17309.0 	17208.0 	16959.0 	16850.0 	15603.0 	14242.0 	13225.0 	12193.0 	10826.0 	10887.0 	9906.0 	8362.0 	7513.0 	6413.2 	5473.4 	5070.8 	4338.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,FI	0 	1979.0 	1985.0 	1953.0 	1975.0 	2167.0 	2084.0 	1982.0 	2100.0 	2014.0 	1869.0 	1893.0 	2163.0 	2053.0 	2024.0 	1919.0 	1686.0 	1498.0 	1183.7 	1004.0 	791.7 	672.8 	592.6 	503.4 	570.3 	641.9 	657.6 	599.2 	526.8 	455.5 	415.5 	405.3 	361.2 	290.8 	269.0 	229.5 	192.0 	0 	0 	0 	0 	0 
C_MEUR,C083,FR	23944.0 	23674.0 	24096.0 	24888.0 	26774.0 	29423.0 	30484.0 	30215.0 	29781.0 	28319.0 	27062.0 	26952.0 	25385.0 	24153.0 	22636.0 	19909.0 	17432.0 	14920.0 	13151.1 	12292.6 	12259.4 	11836.3 	11375.0 	10780.2 	10022.7 	9456.5 	9062.2 	8387.3 	8023.7 	8007.9 	7506.1 	7255.6 	6369.9 	5462.1 	5065.1 	4697.1 	4087.3 	3440.8 	2694.8 	2207.9 	1784.4 	1250.4 
C_MEUR,C083,HU	0 	1993.2 	1932.7 	1952.4 	1948.5 	1923.2 	1888.8 	1742.5 	2077.5 	1947.5 	1835.9 	1955.5 	1725.6 	1693.3 	1731.8 	1377.7 	1093.3 	938.0 	713.7 	592.4 	457.4 	333.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,IS	199.0 	172.0 	142.4 	126.0 	121.6 	102.2 	105.7 	100.4 	119.2 	185.0 	155.1 	160.3 	133.9 	126.3 	112.8 	92.7 	90.5 	68.1 	37.1 	19.9 	18.4 b	17.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,IT	0 	16630.3 	17219.3 	18761.3 	20623.8 	20970.4 	21329.6 	21395.2 	21380.8 	21706.8 	21329.6 	20643.1 	20183.7 	19620.8 	18905.7 	17621.5 	16376.8 	15167.1 	13537.7 	12044.4 	10814.8 	8883.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,LT	0 	522.0 	498.9 	503.8 	466.5 	397.0 	422.0 	458.0 	421.6 	391.8 	342.8 	319.1 	317.5 	313.2 	298.3 	261.4 	198.5 	136.3 	112.8 	88.1 	37.2 	25.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,LU	0 	242.8 	235.5 	231.8 	237.9 	224.7 	219.6 	209.0 	203.5 	202.5 	192.1 	177.9 	167.1 	152.0 	147.2 	140.7 	131.1 	127.5 	116.7 	106.3 	98.8 	98.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,LV	0 	456.1 	437.5 	453.8 	406.7 	366.9 	363.1 	382.7 	402.7 	389.2 	330.2 	250.7 	233.5 	186.5 	148.9 	119.0 	105.6 	87.8 	52.8 	37.5 	38.3 	35.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,ME	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,MK	0 	0 	0 	207.3 e	207.9 	204.0 	203.9 	199.6 	204.7 	156.6 	142.8 	126.8 	130.2 	120.2 	113.0 	94.1 	99.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,MT	149.0 	147.4 	143.1 	142.2 	141.3 	139.4 	135.5 	128.5 	132.9 	129.5 	116.6 	114.6 	118.1 	120.1 	123.4 	121.7 	122.8 	80.3 	64.6 	60.9 	51.9 	46.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,NL	0 	7782.0 	8097.0 	8203.0 	8248.0 	8374.0 	8378.0 	8604.0 	9310.0 	9890.0 	9985.0 	10038.0 	9867.0 	9902.0 	9373.0 	8281.0 	6889.0 	5939.0 	4791.3 	3805.7 	3424.4 	2791.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,NO	0 	0 	2466.2 	2691.4 	2990.3 	2983.4 	2920.7 	2626.0 	2731.0 	2733.2 	2761.2 	2688.4 	2471.3 	2166.0 	2123.8 	1869.7 	1708.3 	1511.7 	1160.3 	1030.5 	995.5 	878.0 	753.5 	770.8 	690.5 	793.1 	831.0 	1065.8 	942.1 	738.1 	786.0 	740.6 	686.8 	600.2 	511.0 	404.1 	301.5 	273.9 	254.4 	239.6 	205.6 	176.5 
C_MEUR,C083,L	0 	5773.5 	5875.5 	5988.8 	6204.3 	6597.0 	6359.9 	5638.5 	6750.1 	5609.8 	5288.3 	4987.4 	4042.9 	3712.0 	4015.8 	3858.0 	3100.1 	2528.8 	1901.7 	1394.3 	1613.3 	1342.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,T	0 	2952.6 	2761.1 	2972.7 	3218.0 	3312.4 	3391.7 	3289.7 	3448.0 	3354.0 	3292.7 	3152.6 	3017.7 	2818.6 	2715.6 	2448.6 	1985.6 	1725.7 	1548.3 	1440.7 	1267.8 	1162.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,RO	0 	3840.1 	3596.6 	3546.6 	3320.9 	2899.6 	3661.3 	1578.4 	1189.7 	1145.1 	901.9 	813.7 	716.2 	832.2 	780.7 	749.6 	660.2 	486.5 	428.2 	287.9 	180.8 	173.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,RS	0 	960.3 	921.2 	948.6 	845.8 	918.3 	842.3 	883.7 	941.0 	861.8 	585.9 	483.2 	467.5 	435.0 	377.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,SE	0 	5493.7 	5572.9 	5648.6 	5444.6 	5311.1 	4901.8 	4169.9 	4455.5 	4558.5 	4358.5 	4365.3 	4406.7 	4293.1 	3942.5 	3525.7 	3284.4 	3084.3 	2756.2 	2389.7 	2169.9 	1700.8 	1556.4 	1463.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,SI	0 	592.9 	613.7 	627.8 	624.9 	642.4 	629.9 	631.6 	594.9 	558.6 	539.6 	532.1 	466.1 	415.4 	393.4 	297.5 	259.2 	239.8 	202.8 	190.5 	179.8 	158.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,SK	0 	1325.2 	1292.6 	1283.3 	1327.0 	1332.3 	1340.3 	1316.2 	1207.1 	1034.0 	863.8 	726.2 	650.8 	576.0 	514.7 	484.3 	370.4 	298.3 	252.3 	200.4 	176.8 	158.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,TR	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,UK	26508.3 	28499.4 	24232.1 	22798.7 	22634.9 	20841.6 	20654.2 	18584.9 	21338.0 	24341.7 	24150.3 	24014.3 	22968.8 	20805.2 	21231.5 	20801.8 	19587.2 	15880.3 	14041.4 	12659.3 	10001.2 	9498.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,AT	0 	2463.3 	2482.2 	2561.2 	2705.6 	2679.5 	2708.9 	2923.8 	3047.3 	3095.6 	3173.1 	3219.8 	3190.3 	3011.1 	2846.1 	2723.3 	2604.7 	2214.1 	1899.9 	1738.4 	1553.2 	1456.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,BE	0 	4072.4 	4236.8 	4319.8 	4384.5 	4038.0 	4071.8 	4046.4 	3908.2 	3960.8 	3849.1 	3943.0 	3832.4 	3627.4 	3251.1 	2894.9 	2633.2 	2394.3 	2158.4 	1952.9 	1725.8 	1598.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,BG	0 	2548.7 	2441.5 	2352.0 	2417.9 	2271.2 	2238.8 	2179.4 	2167.7 	1899.1 	1432.2 	1153.5 	1003.3 	967.8 	918.3 	810.5 	745.0 	657.5 	593.5 	462.2 	45.8 	21.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,CY	0 	421.3 	406.5 	412.6 	419.8 	419.4 	402.4 	377.5 	379.2 	341.5 	322.9 	302.5 	338.5 	360.7 	301.3 	307.4 	263.1 	236.6 	190.3 	165.0 	144.7 	124.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,CZ	0 	56632.0 	55651.0 	55150.0 	55147.0 	56143.0 	55933.0 	57234.0 	56129.0 	54942.0 	52472.0 	44797.0 	44311.0 	38166.0 	33362.0 	26864.0 	20957.0 	18111.0 	16585.0 	15966.0 	14165.0 	11595.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,DE	0 	34632.0 	33563.0 	33088.0 	33650.0 	32322.0 	31965.0 	31617.0 	31387.0 	31952.0 	32176.0 	32152.0 	31229.0 	29662.0 	28596.0 	27722.0 	23251.0 	21015.0 	19950.0 	18970.0 	16859.0 	16342.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,DK	0 	17161.0 	15100.0 	14050.0 	15301.0 	14571.0 	14731.0 	14266.0 	15726.0 	14346.0 	13931.0 	13772.0 	13927.0 	12919.0 	11031.0 	11512.0 	10961.0 	10615.0 	9988.0 	9582.0 	8508.0 	8245.0 	8217.0 	7589.0 	7651.0 	6808.0 	6471.0 	6474.0 	5697.0 	5241.0 	5209.0 	4915.0 	4443.0 	3828.0 	3335.0 	2886.0 	2474.0 	2271.0 	2044.0 	1794.0 	1580.0 	1350.0 
C_MNAC,C083,EE	0 	281.1 	277.8 	270.2 	264.0 	271.2 	264.5 	270.2 	287.5 	189.6 	173.2 	147.6 	137.7 	125.5 	104.6 	99.5 	81.6 	65.8 	53.1 	43.8 	35.8 	22.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,EL	0 	5578.7 	5664.8 	5960.2 	5483.0 	6234.3 	7207.2 	7172.7 	5992.3 	5561.4 	5266.2 	4067.2 	3662.5 	3627.3 	3933.7 	3477.0 	2851.8 	2792.8 	1964.1 	1655.4 	1116.5 	865.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,ES	0 	14313.0 	14420.0 	15251.0 	16265.0 	17309.0 	17208.0 	16959.0 	16850.0 	15603.0 	14242.0 	13225.0 	12193.0 	10826.0 	10887.0 	9906.0 	8362.0 	7513.0 	6444.0 	5457.0 	4899.0 	4250.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,FI	0 	1979.0 	1985.0 	1953.0 	1975.0 	2167.0 	2084.0 	1982.0 	2100.0 	2014.0 	1869.0 	1893.0 	2163.0 	2053.0 	2024.0 	1919.0 	1686.0 	1498.0 	1191.0 	993.0 	776.0 	646.0 	617.0 	567.0 	557.0 	540.0 	537.0 	476.0 	438.0 	388.0 	348.0 	320.0 	287.0 	242.0 	213.0 	185.0 	167.0 	0 	0 	0 	0 	0 
C_MNAC,C083,FR	23944.0 	23674.0 	24096.0 	24888.0 	26774.0 	29423.0 	30484.0 	30215.0 	29781.0 	28319.0 	27062.0 	26952.0 	25385.0 	24153.0 	22636.0 	19909.0 	17432.0 	14920.0 	13235.0 	12392.0 	12135.0 	11774.0 	11415.0 	10902.0 	10464.0 	10053.0 	9552.0 	8981.0 	8607.0 	8459.0 	7781.0 	7516.0 	6673.0 	5638.0 	4966.0 	4325.0 	3657.0 	3058.0 	2358.0 	1887.0 	1454.0 	1014.0 
C_MNAC,C083,HU	0 	617884.0 	596658.0 	579611.0 	563613.0 	537295.0 	520315.0 	488462.0 	522522.0 	489512.0 	485155.0 	485063.0 	434270.0 	429457.0 	420754.0 	353506.0 	284303.0 	237091.0 	171705.0 	125377.0 	88632.0 	54828.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,IS	26581.0 	25170.0 	22058.0 	20457.0 	19538.0 	16491.0 	17105.0 	17338.0 	17139.0 	16215.0 	13614.0 	12540.0 	11668.0 	10940.0 	9720.0 	8100.0 	6568.0 	5254.0 	2955.0 	1598.0 	1559.0 b	1520.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,IT	0 	16630.3 	17219.3 	18761.3 	20623.8 	20970.4 	21329.6 	21395.2 	21380.8 	21706.8 	21329.6 	20643.1 	20183.7 	19620.8 	18905.7 	17621.5 	16376.8 	15167.1 	13589.3 	12001.1 	10941.6 	9772.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,LT	0 	522.0 	498.9 	503.8 	466.5 	397.0 	422.0 	458.0 	421.6 	391.8 	342.8 	319.1 	317.5 	313.2 	298.9 	271.2 	212.4 	168.3 	146.5 	115.7 	54.7 	37.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,LU	0 	242.8 	235.5 	231.8 	237.9 	224.7 	219.6 	209.0 	203.5 	202.5 	192.1 	177.9 	167.1 	152.0 	147.2 	140.7 	131.1 	127.5 	117.5 	106.8 	96.2 	93.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,LV	0 	456.1 	437.5 	453.0 	403.5 	368.7 	366.1 	384.3 	402.6 	387.7 	327.0 	248.3 	221.0 	170.0 	123.1 	94.8 	84.1 	78.2 	49.6 	35.2 	38.1 	34.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,ME	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,MK	0 	0 	0 	12767.1 e	12794.1 	12551.4 	12545.2 	12229.2 	12543.9 	9584.5 	8740.4 	7770.0 	7986.9 	7361.0 	6889.4 	5730.4 	6009.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,MT	149.0 	147.4 	143.1 	142.2 	141.3 	139.4 	135.5 	128.5 	132.9 	129.5 	116.6 	114.7 	117.7 	119.2 	117.5 	114.2 	115.6 	79.6 	65.5 	62.1 	55.3 	49.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,NL	0 	7782.0 	8097.0 	8203.0 	8248.0 	8374.0 	8378.0 	8604.0 	9310.0 	9890.0 	9985.0 	10038.0 	9867.0 	9902.0 	9373.0 	8281.0 	6889.0 	5939.0 	4826.0 	3818.0 	3325.0 	2659.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,NO	0 	0 	20604.0 	21011.0 	22353.0 	23251.0 	23378.0 	22919.0 	22459.0 	21911.0 	22220.0 	21532.0 	20684.0 	17335.0 	15947.0 	15048.0 	13859.0 	12563.0 	9823.0 	8263.0 	8160.0 	7275.0 	6310.0 	6405.0 	5553.0 	6358.0 	6605.0 	8104.0 	7255.0 	5731.0 	5720.0 	4822.0 	4407.0 	3896.0 	3226.0 	2581.0 	2070.0 	1900.0 	1697.0 	1456.0 	1254.0 	1142.0 
C_MNAC,C083,L	0 	24157.1 	24584.9 	25137.8 	25963.1 	27183.5 	25405.9 	24401.3 	23707.0 	21225.9 	20602.7 	20064.2 	18301.3 	16331.5 	15490.4 	14167.1 	12425.7 	10690.4 	7447.9 	5180.6 	5521.3 	4256.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,T	0 	2952.6 	2761.1 	2972.7 	3218.0 	3312.4 	3391.7 	3289.7 	3448.0 	3354.0 	3292.7 	3152.6 	3017.7 	2818.6 	2715.6 	2448.6 	1985.6 	1725.7 	1557.6 	1427.1 	1237.9 	1136.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,RO	0 	17070.9 	15982.0 	15672.5 	14809.0 	12291.5 	15422.1 	6692.3 	4381.2 	3819.1 	3179.8 	2946.5 	2901.5 	3125.1 	2441.3 	1949.3 	1315.2 	795.2 	427.6 	233.4 	70.9 	46.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,RS	0 	115938.6 	108057.9 	107327.2 	95684.9 	93624.5 	86795.8 	83028.6 	76638.4 	68915.6 	49282.3 	40100.0 	33980.9 	28329.0 	22920.3 	14036.8 	6274.6 	4202.2 	3742.4 	2316.3 	1936.3 	619.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,SE	0 	51385.0 	50705.0 	48869.0 	47390.0 	47958.0 	46750.0 	44281.0 	42841.0 	42167.0 	40335.0 	40520.0 	40208.0 	39171.0 	36118.0 	32631.0 	27737.0 	27165.0 	24574.0 	20674.0 	18476.0 	15872.0 	14261.0 	13346.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,SI	0 	592.9 	613.7 	627.8 	624.9 	642.4 	629.9 	631.6 	594.9 	558.6 	539.5 	531.9 	465.0 	405.4 	370.9 	270.6 	223.5 	194.6 	157.4 	143.8 	128.9 	102.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,SK	0 	1325.2 	1292.6 	1283.3 	1327.0 	1332.3 	1340.3 	1316.2 	1252.6 	1159.3 	1067.6 	930.5 	864.6 	793.2 	729.4 	696.1 	523.8 	436.9 	331.2 	253.6 	228.4 	203.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,TR	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MNAC,C083,UK	21723.0 	20686.0 	19534.0 	19362.0 	18354.0 	18088.0 	17718.0 	16558.0 	16991.0 	16658.0 	16464.0 	16421.0 	15588.0 	14397.0 	13351.0 	12936.0 	11938.0 	10461.0 	9498.0 	8764.0 	8139.0 	7872.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,AT	0 	300 	300 	300 	300 	300 	300 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,BE	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	300 	200 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,BG	0 	400 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,CY	0 	500 	500 	500 	500 	500 	500 	500 	500 	400 	400 	400 	500 	500 	400 	400 	400 	300 	300 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,CZ	0 	5400 	5300 	5200 	5200 	5300 	5300 	5500 	5400 	5300 	5100 	4400 	4300 	3700 	3300 	2600 	2000 	1800 	1600 	1500 	1400 	1100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,DE	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,DK	0 	3000 	2700 	2500 	2700 	2600 	2700 	2600 	2900 	2600 	2600 	2500 	2600 	2400 	2100 	2100 	2100 	2000 	1900 	1800 	1600 	1600 	1600 	1500 	1500 	1300 	1300 	1300 	1100 	1000 	1000 	1000 	900 	700 	700 	600 	500 	400 	400 	400 	300 	300 
C_NAC_HAB,C083,EE	0 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_NAC_HAB,C083,EL	0 	500 	500 	500 	500 	600 	600 	600 	500 	500 	500 	400 	300 	300 	400 	300 	300 	300 	200 	200 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
